postcode,lat,long
SY20 8BS,52.591936,-3.854318
ST16 1EN,52.811987,-2.145811
L8 9YB,53.381028,-2.963774
DN4 8AF,53.511349,-1.140727
CH44 2BG,53.418489,-3.055715
B65 9BA,52.476189,-2.039281
ME10 4HG,51.330539,0.732539
CT18 7PR,51.110855,1.166653
NG34 7TR,52.998566,-0.408549
NE26 3JQ,55.053786,-1.468699
OL4 1XF,53.538136,-2.104224
CA14 5PB,54.614024,-3.554153
PO8 9UZ,50.900728,-1.033461
DE23 6DJ,52.906878,-1.506102
KY6 2DP,56.193843,-3.182742
SY11 2AZ,52.851303,-3.058753
NE34 0JU,54.973872,-1.438915
AL5 1DH,51.803439,-0.347698
LA19 5UP,54.249968,-3.358961
KA30 8BB,55.795516,-4.867705
NR30 5QF,52.661256,1.717249
BB7 9WP,53.833917,-2.402322
NW11 0QY,51.583664,-0.200847
W1D 3SW,51.514345,-0.133204
OX44 9NZ,51.691006,-1.207822
PE28 4PD,52.323372,-0.21717
BN1 9GP,50.861,-0.107
BH15 2HU,50.723478,-1.971374
ML1 5RW,55.803133,-3.91159
TD1 2PL,55.666,-2.713
SL6 4HN,51.517187,-0.738901
NR2 1LD,52.629226,1.295105
WV13 2JN,52.575268,-2.055941
B29 5EA,52.435787,-1.961212
CO6 4TB,51.991,0.934
PR3 1BD,53.895,-2.784
TN14 7DJ,51.331397,0.135822
TF3 2JA,52.673622,-2.455981
HU9 4RY,53.761891,-0.271693
KT10 0DR,51.363276,-0.340388
BN2 9ZF,50.827215,-0.120137
BT3 9DF,54.602429,-5.907822
LA2 9AZ,53.979119,-2.734125
BS11 9BN,51.525261,-2.6897
CR0 4WT,51.37847,-0.11987
KA18 3BD,55.441349,-4.24053
E8 3XG,51.541102,-0.072825
NR35 1TR,52.4624,1.477995
MK45 4GL,52.004275,-0.426079
NP20 3BX,51.566228,-3.010782
SG2 0QN,51.903863,-0.1693
ST7 8AN,53.033319,-2.320773
TN18 5NL,51.038807,0.545342
BT35 9BX,54.112264,-6.477866
SA9 1RX,51.789582,-3.748168
RH20 2LR,50.952188,-0.410128
CR5 3DR,51.313336,-0.15439
B15 2DJ,52.468608,-1.903833
YO32 2NB,54.013296,-1.06187
PO16 8RQ,50.85342,-1.154369
CA6 4SB,54.919578,-2.961773
IP20 0NS,52.414107,1.362579
PO1 2BH,50.795271,-1.096137
EH3 9BP,55.943565,-3.204241
PE11 9ZF,52.785074,-0.152386
L3 1HU,53.405978,-2.995882
TS14 7EB,54.525922,-1.067449
L19 8AD,53.349514,-2.897744
OL13 9LP,53.704733,-2.191557
DA12 2NP,51.433335,0.409335
BN21 1DP,50.769519,0.272929
BR7 6BE,51.414348,0.079356
NE12 8TQ,55.015118,-1.592002
TS24 8QN,54.693802,-1.22454
EX6 7XR,50.65164,-3.580363
LE17 6LL,52.451667,-1.054279
E14 9WY,51.492958,-0.022236
PH10 6TR,56.582566,-3.33176
B62 8EY,52.464989,-2.030719
NG11 6NP,52.890914,-1.147589
NE32 3PZ,54.983236,-1.483489
TS15 9DD,54.505331,-1.355534
M6 7AN,53.493552,-2.297319
ST15 8PA,52.900804,-2.145098
NG1 5BG,52.952999,-1.158143
LE2 9PZ,52.587931,-1.157921
PE2 8JU,52.554982,-0.224833
BA14 0NR,51.313097,-2.207058
EH39 5LN,56.008685,-2.7637
SP10 5ER,51.219432,-1.466358
DT4 8PB,50.610664,-2.453725
KA10 6QS,55.544582,-4.663529
EH47 8DY,55.843303,-3.641627
NG16 4GJ,53.024766,-1.339728
BT60 4AA,54.34015,-6.660856
NR9 5BT,52.658324,1.129756
CF37 2AU,51.603103,-3.341817
BD19 3DH,53.727534,-1.720206
LE11 4WH,52.771066,-1.230921
BH23 7NZ,50.751608,-1.76505
OL4 3LB,53.542494,-2.068743
S75 4NX,53.547818,-1.56973
SY8 1HG,52.373407,-2.710185
DY3 2LE,52.521554,-2.133276
BT70 3LB,54.533609,-6.815563
CV12 9RJ,52.474447,-1.424814
LS11 6LY,53.77595,-1.553138
TQ2 5TU,50.46493,-3.533423
EH26 0JY,55.840318,-3.217303
HP3 9TP,51.735065,-0.454811
DN2 4ET,53.536818,-1.119042
PE37 7JS,52.651843,0.692076
IP1 1XG,52.053995,1.152616
WA15 5SU,53.385814,-2.338498
WA8 8WQ,53.355,-2.782
BT22 2RB,54.526308,-5.534437
B14 6HA,52.423713,-1.899092
RH10 6HT,51.107404,-0.175376
WR9 7AQ,52.258652,-2.144982
DY4 0EY,52.540951,-2.038734
UB6 8TQ,51.533346,-0.331327
OX2 8AZ,51.782555,-1.280745
SL2 5TE,51.523455,-0.576278
G83 0PD,55.989,-4.582
NN17 9HD,52.494774,-0.677952
BB10 4AY,53.788518,-2.232799
RG4 5HU,51.471608,-0.957926
W6 9YG,51.487033,-0.226178
B97 5EH,52.2921,-1.945428
RM14 1JS,51.564825,0.26952
LE3 0FE,52.626678,-1.152849
M40 5QY,53.522013,-2.179569
UB3 1PH,51.498986,-0.44245
RH5 5LA,51.15541,-0.320801
HD8 8TX,53.56818,-1.64182
NR30 1BT,52.617008,1.727357
SG8 5NY,52.080508,-0.0603
DE4 2JX,53.153848,-1.599756
NW9 7EP,51.578018,-0.241319
LN11 0WS,53.369654,-0.00029
S64 8QB,53.488574,-1.316725
B70 0AZ,52.526,-2.026
PA12 4DP,55.778503,-4.655223
FK7 9BG,56.10154,-3.93885
BH8 8JH,50.72943,-1.865956
LA13 0BN,54.115094,-3.198697
NG3 4PL,52.964209,-1.139389
SL5 8JA,51.415059,-0.700442
SS14 1EH,51.571771,0.458228
NE29 7RX,55.004258,-1.467304
LS7 3QR,53.828249,-1.542904
UB7 9DD,51.507958,-0.468875
EC4V 5AJ,51.512758,-0.099402
TA19 0NU,50.917579,-2.889098
LS25 7NH,53.766155,-1.377992
BA6 9LX,51.146831,-2.729476
WD18 1HE,51.641755,-0.427873
DT6 5JZ,50.724839,-2.768789
CT14 9DE,51.212117,1.393717
BH20 4LG,50.683544,-2.112831
TS19 0QU,54.573475,-1.33797
EH20 9AN,55.876463,-3.158095
SE17 3DN,51.489708,-0.101887
ME19 4QT,51.273535,0.416535
LE12 7WE,52.727894,-1.137518
EX8 1AW,50.618459,-3.414777
TW7 5AZ,51.480145,-0.32735
PH33 7AG,56.719016,-5.261741
LE2 7HH,52.625162,-1.137071
NE66 3AZ,55.39953,-1.623976
NG19 8JS,53.167322,-1.183963
AB25 1XF,57.150135,-2.109478
SL0 0HH,51.532911,-0.524296
SA31 3QU,51.838663,-4.32893
BT19 7RZ,54.641946,-5.645851
SA62 4PF,51.763591,-4.939659
IG6 1ES,51.583824,0.079001
HD2 1LL,53.672085,-1.752087
NE20 0QZ,55.042041,-1.955043
RH11 7HS,51.116108,-0.203809
NR15 2EP,52.459244,1.164694
MK45 3BE,52.060142,-0.47641
LL58 8TB,53.310533,-4.093705
CF46 5EB,51.651075,-3.305637
NN17 4SJ,52.50392,-0.682185
ST17 9TW,52.79136,-2.134946
RG19 4FQ,51.399806,-1.240935
PO8 0QN,50.920614,-1.027373
NR27 9QY,52.9399,1.237002
PE20 3PT,52.969936,-0.187708
TS3 6PD,54.570122,-1.209023
NE46 2BH,54.966754,-2.11474
UB1 2LA,51.517066,-0.368718
N9 9AH,51.628584,-0.071403
ST13 8TG,53.117028,-1.998824
CM9 5DQ,51.727755,0.683056
BT78 2QQ,54.52045,-7.232766
DE55 3DA,53.099276,-1.345966
PA16 0JN,55.940474,-4.818258
PE10 9ER,52.767821,-0.372108
S11 9LB,53.349113,-1.512726
S63 0LL,53.548882,-1.314245
BR8 7NY,51.405869,0.199926
GU52 8EW,51.263293,-0.826927
LL16 5TS,53.193088,-3.410708
IG1 4LF,51.564737,0.07523
RH15 0NJ,50.961236,-0.113551
SL6 2LL,51.493232,-0.686365
SL5 7SQ,51.423059,-0.68238
CW10 0AF,53.180644,-2.439661
PL12 4RT,50.416364,-4.262517
CM14 4EB,51.620432,0.303991
M30 0DW,53.487769,-2.333041
EX35 6BE,51.223394,-3.833347
WN5 7DE,53.522371,-2.713607
S70 4DW,53.539338,-1.472294
CW6 9UE,53.137259,-2.700315
CA13 0RE,54.632944,-3.363942
CH48 5HW,53.378344,-3.178668
SY10 0NG,52.770342,-3.482948
BB3 0HN,53.709336,-2.484108
WN7 2XL,53.507528,-2.484684
NE71 6SZ,55.560638,-2.055589
WD3 3ST,51.659237,-0.436529
BH20 6PB,50.697931,-2.22989
BT26 6SA,54.46814,-6.084813
BH12 2NX,50.729912,-1.936563
GL3 1NR,51.892813,-2.190824
WV4 4LF,52.560254,-2.169401
BH12 1JY,50.730984,-1.91159
BB3 2PZ,53.687928,-2.467963
GL51 3HW,51.886617,-2.106468
BT47 2GB,54.992453,-7.305199
WF8 4DT,53.689603,-1.31867
M33 4PQ,53.412769,-2.345498
CV34 6NJ,52.27602,-1.540974
ST6 8SL,53.073548,-2.137485
DN37 0XP,53.517613,-0.115792
CO2 8YW,51.860116,0.899477
TN26 3SQ,51.076571,0.776811
FK8 2NN,56.113,-3.941
N4 3PH,51.563306,-0.109414
NE27 0SE,55.037437,-1.519924
RG45 7AP,51.366916,-0.79479
KW17 2AU,59.038054,-2.575077
DT9 5QJ,50.871,-2.46
PO2 0TJ,50.825395,-1.071051
CH5 4JF,53.21139,-3.052547
KA22 7DQ,55.651393,-4.809825
LS21 1RX,53.898455,-1.626448
LL22 7PD,53.290544,-3.579848
EH15 1LE,55.943461,-3.11997
L23 4TL,53.504573,-3.007043
DN19 7SF,53.676454,-0.382792
G33 1TB,55.894568,-4.185659
CF62 9DX,51.416409,-3.265215
SE9 2SF,51.449587,0.065341
CV31 2BD,52.279974,-1.529192
PO33 4QB,50.727755,-1.233638
CM5 9SF,51.702355,0.190023
PE8 6TE,52.506007,-0.414052
EH20 9FL,55.885005,-3.156128
TR11 5BS,50.139962,-5.088348
SO32 1PA,50.953552,-1.212192
B60 1LY,52.333441,-2.002685
SE25 6DR,51.409259,-0.087002
YO12 4QN,54.237262,-0.439136
CF44 0EU,51.704656,-3.407137
PO9 1DS,50.856076,-0.986477
DN17 3JD,53.563723,-0.749898
BB10 3LZ,53.793684,-2.19386
DE73 8FD,52.825327,-1.424292
CA22 2LW,54.477689,-3.533529
DD4 6PW,56.471098,-2.956531
IP22 2AX,52.391087,1.069789
BN6 9GJ,50.967253,-0.17979
W1W 8HJ,51.517822,-0.139188
SG13 8BD,51.792286,-0.073374
PR3 5AZ,53.831604,-2.733259
NP44 2QX,51.667121,-3.013084
DL4 2BH,54.632653,-1.631482
RM8 3RH,51.553084,0.130741
E15 3DZ,51.53155,0.011924
NG2 3LD,52.944067,-1.142289
WF3 1EU,53.716305,-1.575438
BN3 1TT,50.830527,-0.151785
S35 1SN,53.456508,-1.45588
HG2 9AP,53.978686,-1.54931
PE13 1RP,52.670332,0.147969
EX19 8LY,50.915112,-4.060762
ML2 8SE,55.791249,-3.911263
MK40 2RB,52.14034,-0.469101
NP22 5EF,51.767498,-3.289719
LS8 2JR,53.83001,-1.499796
KA3 5JS,55.701999,-4.476948
NE23 6DS,55.081729,-1.583195
S73 9HB,53.536278,-1.372855
UB5 5NN,51.537995,-0.385273
YO17 7BA,54.136671,-0.811247
GU25 4DA,51.410967,-0.557429
WF12 0PN,53.66168,-1.637093
DL14 7SG,54.665973,-1.691583
NE26 4RN,55.070796,-1.478966
NG22 8HW,53.09355,-1.06216
SG6 1JS,51.981425,-0.216625
G42 9XD,55.828515,-4.252655
DY10 2YF,52.402594,-2.238906
CH7 6UG,53.16687,-3.111413
SO15 5AQ,50.920074,-1.421532
EH8 9TD,55.946613,-3.180797
GL16 7AQ,51.811016,-2.615059
PE11 3BZ,52.770309,-0.170177
N18 2DY,51.612294,-0.05206
G75 0AU,55.754734,-4.187646
BT92 0AG,54.273377,-7.407306
BR2 0QU,51.39498,0.007019
YO8 6LE,53.783286,-0.99393
N9 9JE,51.633704,-0.06555
SY3 6BH,52.698579,-2.779853
HR9 5TA,51.894661,-2.527714
CF82 8EY,51.664357,-3.258838
BT32 4NR,54.37512,-6.289895
GU27 3BG,51.081083,-0.66919
DT9 3RR,50.953726,-2.507955
NE47 6DE,54.971371,-2.25261
WR14 4RL,52.105454,-2.329194
BN20 7AB,50.759459,0.281488
GU9 0QL,51.235024,-0.789244
WA5 1UP,53.393171,-2.605849
BN20 9DB,50.790904,0.246423
CF5 2DA,51.487538,-3.226927
BD21 3JT,53.873418,-1.90372
WR4 9ER,52.195853,-2.200591
LS23 6JY,53.895641,-1.351557
HA1 1SE,51.587154,-0.337497
MK16 8BD,52.084718,-0.730806
BN2 1RL,50.821655,-0.133479
TA20 3DN,50.896057,-3.021468
DN14 7SA,53.748068,-0.858305
DT9 6SP,50.926742,-2.58791
CF5 2BH,51.490961,-3.222885
CF3 3NQ,51.51058,-3.125162
IP19 8RF,52.380013,1.539579
TS9 6JU,54.486,-1.139
MK45 2PA,52.022957,-0.499798
EN5 2JG,51.652089,-0.204109
BT23 7QW,54.630646,-5.665336
LE4 2NH,52.667845,-1.14809
WS12 4LL,52.726729,-2.017504
SP10 5AZ,51.219303,-1.459673
NP16 6JZ,51.629848,-2.69458
ME9 8PS,51.312,0.728
NN10 0FU,52.292788,-0.590158
PE14 9RF,52.523655,0.248216
HU13 0LP,53.727783,-0.43847
YO18 7JD,54.244789,-0.773766
NP22 3BP,51.790588,-3.267512
GU25 4NJ,51.401939,-0.602696
TQ3 3AB,50.4361,-3.567611
BB5 5EF,53.766606,-2.374355
HU5 5BU,53.751929,-0.395016
TN28 8PB,50.977358,0.964666
WR14 4AQ,52.094342,-2.330514
CW3 0NE,52.988938,-2.509096
CV2 2PU,52.432321,-1.440233
M41 5DA,53.44948,-2.366124
AB30 1NG,56.871976,-2.411673
TR26 3LP,50.202899,-5.487137
EH11 2TX,55.93866,-3.244417
W12 8DB,51.502018,-0.226556
PR7 2RS,53.641785,-2.653378
GU11 3TW,51.237634,-0.761987
NW6 1RN,51.551509,-0.192784
OX25 3AD,51.87951,-1.231561
LA7 7FL,54.229197,-2.761045
SO50 7PT,50.948748,-1.29928
EX11 1UG,50.737596,-3.320268
AB51 5NR,57.26113,-2.364983
TR27 5EZ,50.204305,-5.371978
RG10 9RG,51.476888,-0.889538
LL55 4BA,53.150044,-4.181808
SR2 0JZ,54.869886,-1.371892
KA13 6LL,55.652158,-4.716433
EH48 2SX,55.897496,-3.652568
LL32 8PH,53.280616,-3.834911
WV14 9NS,52.545699,-2.086693
SW18 4SD,51.440682,-0.190691
TF11 9AE,52.663919,-2.374513
LS7 1LW,53.80824,-1.547115
NG20 0AQ,53.205636,-1.152887
ML10 6XL,55.673554,-4.081934
SE28 8DH,51.505819,0.114284
RH7 6HL,51.156262,-0.050951
GU9 9QH,51.21975,-0.787053
TQ3 3PS,50.444931,-3.58555
PH2 9AE,56.348413,-3.403955
LN11 8YG,53.358193,0.012084
KT12 2RD,51.383435,-0.410277
CM20 1PD,51.778127,0.091081
M43 7TU,53.489329,-2.132016
AB43 7LL,57.667113,-2.152622
RG14 1JY,51.401587,-1.326368
M34 7DY,53.439989,-2.107084
DN41 7RF,53.57994,-0.164348
B73 6AA,52.563824,-1.824317
TN3 8AA,51.10693,0.39849
CO12 3HQ,51.943859,1.284915
CF37 2HL,51.605744,-3.347512
LS11 9NA,53.784127,-1.55985
SA71 5HD,51.649544,-4.98893
AB51 8YE,57.409637,-2.464746
DD10 8RN,56.714405,-2.462489
TS8 9AJ,54.519457,-1.256364
DL4 1DY,54.634265,-1.644651
HX1 3YD,53.71837,-1.882693
PO30 1PL,50.696514,-1.296559
TA1 1AJ,51.021204,-3.102735
DE74 2SB,52.841223,-1.356345
DH8 8HZ,54.841066,-1.862121
CR0 6DX,51.392682,-0.076338
EN11 0RR,51.774707,-0.003385
SA33 5AR,51.802067,-4.38911
NE66 3TQ,55.478298,-1.630283
DE24 0HE,52.886349,-1.430319
LS7 3QH,53.832867,-1.540058
CV5 9AJ,52.418895,-1.570429
DE22 3QF,52.919565,-1.4835
LE17 4FF,52.455737,-1.223007
ML10 6UZ,55.685537,-4.061109
PE37 8GB,52.649459,0.770612
NP12 2LA,51.653501,-3.187503
RH13 6PA,51.040702,-0.230834
SA2 0FH,51.635229,-3.981558
CW11 4PA,53.139396,-2.371388
MK10 9LS,52.047516,-0.694514
EH2 2EB,55.952787,-3.196552
EH54 9JG,55.873471,-3.527051
RH1 2EU,51.250597,-0.167822
BA22 8PJ,50.980872,-2.717398
CF14 5FL,51.524242,-3.200944
EX2 7BP,50.695494,-3.487196
NP8 1AL,51.856561,-3.134151
WV6 7SE,52.598525,-2.207846
CH41 8HX,53.402255,-3.055674
TF2 8PB,52.725674,-2.421772
TW8 0DB,51.489162,-0.297146
SG2 9FD,51.897029,-0.162964
PO21 2TH,50.786453,-0.683771
SM4 5RY,51.397422,-0.188067
EX2 7RT,50.711133,-3.472309
TD1 1NA,55.618474,-2.821971
TA19 0QB,50.932356,-2.832927
CV6 4GS,52.449819,-1.518497
PH33 6ED,56.815265,-5.115639
KA7 3BJ,55.456186,-4.62187
TW2 5TP,51.443631,-0.340844
BD20 6ED,53.880618,-1.91671
G81 3BW,55.910004,-4.405182
PL3 4AR,50.380344,-4.161284
E14 4PX,51.505181,-0.021688
TQ1 1TY,50.462446,-3.523973
L31 2LR,53.523931,-2.948221
EH14 3EL,55.908755,-3.283339
RG26 3SW,51.346714,-1.131469
PR5 6US,53.730879,-2.669311
SO51 0NJ,51.026468,-1.507061
W3 6EW,51.510842,-0.269995
SG6 2AH,51.958912,-0.220298
WV11 1YE,52.615145,-2.087052
NP23 5ER,51.80542,-3.209709
KA18 1AG,55.457314,-4.270618
PE29 2EY,52.308776,-0.169378
SK17 9LW,53.241875,-1.908856
GL2 0SB,51.867641,-2.22033
DY10 3EU,52.387284,-2.224821
N12 8RB,51.623263,-0.1779
DN31 2DX,53.565936,-0.096671
MK18 1GW,51.997654,-0.991044
LS16 6NB,53.844039,-1.605487
BN25 1RJ,50.77432,0.104398
NG4 2AA,52.964649,-1.077678
B37 7TS,52.480535,-1.730325
DD2 1TB,56.460827,-3.017906
DL13 2ND,54.748888,-2.010066
ML4 1DL,55.819642,-4.006181
NW6 1DL,51.555884,-0.195452
LS7 3LS,53.824524,-1.53687
SY22 6PL,52.759609,-3.097101
OL4 4QU,53.539587,-2.060047
BT19 6NF,54.652081,-5.625888
AB38 7QY,57.480879,-3.284669
WF3 3TB,53.718387,-1.513077
ST3 6LX,52.981452,-2.09388
MK45 3JL,52.053953,-0.499329
LE15 6LR,52.669178,-0.743028
SY9 5FA,52.492992,-2.998982
BD20 9EZ,53.932209,-2.001121
SE26 5EN,51.42699,-0.041553
WV13 3BW,52.587664,-2.07299
DG8 6QA,54.95873,-4.478242
DL1 2YZ,54.541053,-1.545179
PL20 6FE,50.493023,-4.087266
PR4 2BX,53.782615,-2.882031
CT10 3SF,51.38274,1.427638
FY4 4DB,53.803793,-3.024132
E12 5EN,51.560455,0.041939
RH1 3HD,51.255292,-0.148976
SN5 4DU,51.58846,-1.8643
RG22 5DY,51.261979,-1.127391
NE68 7RB,55.581211,-1.649144
M28 2QD,53.498062,-2.37212
PR1 4PE,53.750758,-2.684186
EH6 7BZ,55.978248,-3.16867
RG18 3GH,51.405688,-1.270842
EH45 9HY,55.643752,-3.177783
HD4 7HE,53.615002,-1.811994
BT61 9JX,54.370452,-6.545282
IP28 8HR,52.33712,0.440715
G3 6PE,55.867208,-4.264293
NE31 1JS,54.972438,-1.521902
L20 1AW,53.450891,-3.001872
CO15 6DW,51.794369,1.157425
IP10 0QP,52.00404,1.324634
CH44 7HJ,53.411576,-3.027907
EX14 2UB,50.790441,-3.20722
W7 3DZ,51.518561,-0.340054
B49 5QP,52.213736,-1.869081
EH21 7HW,55.939787,-3.037735
SY16 3LD,52.538724,-3.310778
SO41 3PZ,50.753197,-1.533637
PA8 6DT,55.905072,-4.457388
LA2 7DT,54.119177,-2.536439
RM16 4LP,51.4802,0.37757
CV7 8GL,52.505614,-1.568215
BT9 7RJ,54.570162,-5.943883
N4 4EA,51.574459,-0.114608
CF31 1LR,51.510377,-3.576748
TR1 2BX,50.256815,-5.051733
B3 2DW,52.495953,-1.894214
B95 6JX,52.246,-1.776
HX1 2HQ,53.718455,-1.861281
HX3 8HW,53.725207,-1.818263
AB54 4GA,57.331067,-2.834713
BS20 6DR,51.482952,-2.783316
OL9 0PZ,53.551762,-2.154368
SA11 5HR,51.744433,-3.631252
LS15 7BN,53.80218,-1.451798
PE11 1NS,52.789737,-0.163726
LS11 0EU,53.771033,-1.582776
G84 9QJ,56.010759,-4.736012
SA4 3PP,51.625836,-4.069917
HU17 9BA,53.841111,-0.429058
KT2 7DE,51.416078,-0.257223
G41 3AS,55.823378,-4.277954
CW4 8EJ,53.213293,-2.374722
LL40 2TW,52.7879,-3.891991
SR5 3TW,54.913372,-1.486694
SN6 8DB,51.565037,-1.617269
AL1 2HN,51.734768,-0.333723
BL4 9RE,53.543629,-2.414728
BB9 5DQ,53.825556,-2.229252
DT9 4BP,50.952969,-2.528604
S6 5NH,53.393987,-1.526665
DL8 1NZ,54.31172,-1.659836
SN14 8BA,51.457407,-2.255653
ML8 4NY,55.729776,-3.825173
S4 8EZ,53.407032,-1.439951
PL1 3EG,50.368335,-4.154227
AB30 1BE,56.836641,-2.466159
SA32 8HD,51.839631,-4.253826
SA13 2ES,51.601022,-3.771787
G81 5JJ,55.928322,-4.404189
SG7 6QQ,51.990738,-0.186936
SR8 2DS,54.767346,-1.347555
GL50 4JG,51.90609,-2.072937
SK17 9RY,53.245771,-1.902449
SE18 6QB,51.488347,0.063394
TF2 6TN,52.69926,-2.458645
RH19 3TH,51.111949,0.022276
LN8 6NJ,53.333291,-0.205432
SA6 7JS,51.663149,-3.944024
L39 1LL,53.577581,-2.892618
B79 8TA,52.649129,-1.689042
EX39 3AL,51.015795,-4.215899
LL54 5DP,52.976347,-4.301487
WF2 9HZ,53.682308,-1.531404
SN10 4AX,51.285273,-2.003793
BD17 6JX,53.854142,-1.76731
S1 4LQ,53.379227,-1.47668
MK40 2DG,52.143137,-0.479629
M38 9GN,53.532393,-2.417213
HA8 0QA,51.608863,-0.252247
BN18 0FG,50.838221,-0.577588
NR5 9EF,52.639404,1.221865
CH48 4DD,53.372401,-3.182923
EX31 4BW,51.096723,-4.099808
SO41 0QR,50.726044,-1.589925
BT17 0BN,54.551585,-6.0228
SK13 8NN,53.439227,-1.950254
SW7 3JP,51.493,-0.176
LS13 1DP,53.816889,-1.656381
KT3 4JL,51.405434,-0.255257
AL1 1QU,51.746978,-0.331723
WF17 0PP,53.716769,-1.619997
WN2 5LS,53.520606,-2.596309
SN5 8DU,51.552274,-1.825178
M44 5GA,53.432282,-2.433872
OL8 3SB,53.517764,-2.127958
SR6 9TN,54.921366,-1.374586
EH16 4XA,55.928905,-3.124354
WV7 3SL,52.65481,-2.274754
GL13 9PE,51.715106,-2.47124
EH45 8EX,55.655355,-3.19714
BS39 7XU,51.304455,-2.503614
BB11 5QD,53.78521,-2.283913
G76 8ET,55.788093,-4.273487
RG8 8BP,51.48141,-1.042365
DA15 8AB,51.435013,0.100596
EH33 1AN,55.945254,-2.960913
SW1X 8NS,51.499205,-0.151473
PO14 3SW,50.822774,-1.224432
RG6 1JS,51.445389,-0.934032
NN12 6DX,52.13095,-0.99388
KY12 9BX,56.077961,-3.475536
LL77 7TB,53.273061,-4.270007
GU30 7EQ,51.06397,-0.807582
BA22 7DF,51.044886,-2.525086
W1G 6PZ,51.520858,-0.150971
TS23 3DH,54.61676,-1.287869
KA18 2ED,55.473374,-4.288994
NR1 3WP,52.647718,1.322938
ME10 1PH,51.343721,0.710189
TR7 1DD,50.415103,-5.074557
M23 0LJ,53.410472,-2.282598
LA9 6JS,54.332194,-2.730421
WS15 1EP,52.74187,-1.921675
LS1 5BN,53.798545,-1.549087
ML1 2LU,55.771331,-3.965545
CM3 6DS,51.646,0.775
SE9 2NN,51.452727,0.082539
TS5 6PJ,54.560195,-1.23903
WS3 2EX,52.617991,-2.004624
GL50 3EA,51.899636,-2.08512
PR26 7SL,53.691344,-2.737545
S35 2XL,53.464273,-1.467501
PE25 1AN,53.156047,0.343751
DN5 8QZ,53.53802,-1.176718
HD8 8NW,53.574478,-1.68905
AB37 9JP,57.294157,-3.290498
TN12 6QX,51.178893,0.362518
W11 3QP,51.508997,-0.198271
BH15 1RA,50.712509,-1.979326
RM18 7JU,51.4703,0.331927
TS22 5LY,54.625747,-1.301854
BD24 0HX,54.168476,-2.332794
SR5 2LT,54.919455,-1.401779
EH35 5JD,55.913796,-2.944632
NR7 0NN,52.640906,1.350822
CT14 6NY,51.232336,1.402785
BB8 9DS,53.863258,-2.171541
IG11 8HG,51.538936,0.078743
M35 9UA,53.50394,-2.136042
BD5 8QL,53.771767,-1.745599
HA2 6PU,51.594494,-0.348548
FY1 2HS,53.825671,-3.053212
PL5 4JD,50.419902,-4.158256
G20 6HU,55.876499,-4.271866
BH24 1LA,50.845905,-1.788937
SA15 2SW,51.680038,-4.170262
EX3 0BE,50.675866,-3.458354
CH42 6QE,53.372347,-3.024948
BN25 9EL,50.771514,0.10067
TN35 4LY,50.918732,0.616315
FY5 2DP,53.882628,-3.032722
EH17 7GZ,55.908796,-3.144326
KA8 0JX,55.468423,-4.605294
SE25 4DG,51.401645,-0.072871
SY20 8JP,52.50298,-3.979626
PR1 9UJ,53.733524,-2.706538
IP1 3DZ,52.058937,1.149419
CO2 8TS,51.874779,0.909488
W3 9DX,51.515958,-0.270665
N16 8JH,51.549319,-0.076517
CM1 2LY,51.740514,0.447128
PE24 5QY,53.231,0.337595
CF61 1UA,51.405789,-3.46379
TN22 9EZ,50.967907,0.086473
KA2 9EN,55.579658,-4.593872
EX22 6EG,50.810582,-4.351956
GU16 8XH,51.315526,-0.726774
TS13 4EL,54.56555,-0.903792
SE2 0JA,51.486906,0.102836
CV6 6EW,52.44166,-1.493635
TW1 4QL,51.44401,-0.32962
HA7 4NP,51.620825,-0.303287
WA12 9YJ,53.455538,-2.644446
WN1 9SB,53.545096,-2.62996
IG10 2JF,51.655216,0.08153
TW8 0AZ,51.487774,-0.29508
PL8 2AY,50.35295,-4.04572
BD21 2ND,53.865906,-1.918914
CF64 2EA,51.437186,-3.178373
W8 7BU,51.501312,-0.197983
ST14 8AF,52.900129,-1.862372
WF7 5HW,53.674733,-1.358798
E14 1WY,51.513162,-0.028291
SW11 3YL,51.477208,-0.175
DA14 5HH,51.417025,0.121172
L36 6DY,53.418289,-2.8307
CA11 8LW,54.660673,-2.744055
AB39 3SY,57.004293,-2.286124
CF24 0AL,51.484447,-3.157032
WA7 4NS,53.334045,-2.736378
PO22 6NL,50.797257,-0.614902
BH24 1HL,50.84904,-1.787034
PR2 1XH,53.768071,-2.754256
BT23 6SS,54.490962,-5.733137
HP23 5EU,51.803722,-0.660435
BL3 3JD,53.560362,-2.452573
DN41 8AD,53.584184,-0.18968
KA8 9EW,55.482002,-4.609245
YO25 6QD,54.002354,-0.434087
S10 5FL,53.380557,-1.508564
EX4 4BR,50.722368,-3.539007
S4 7BL,53.401108,-1.463387
DG1 4GZ,55.04724,-3.597906
WN6 0LA,53.588263,-2.6642
CW5 7DQ,53.059715,-2.516302
BD13 2HJ,53.769089,-1.853484
OX12 8GL,51.587971,-1.416007
SK7 6JU,53.370249,-2.114724
TW15 3PW,51.429612,-0.477422
TN21 8NP,50.974241,0.254193
PO13 0XA,50.82852,-1.171943
HU16 5FD,53.775401,-0.435677
TF2 7RQ,52.716656,-2.424646
TW18 1LX,51.423163,-0.486323
EX1 1FE,50.719656,-3.535902
SE18 1QJ,51.482081,0.083473
PO21 5HP,50.79826,-0.695714
